DOEID,LRGSTATE,TYPEHUQ,HD65,CD65,KWH,WALLTYPE,YEARMADE,URBRUR,UGASHERE,TOTSQFT,TOTBASESQFT,TOTATTCSQFT,TOTGARGSQFT,TOTRHMSQFT,TOTHSQFT,TOTUSQFT,BASHSQFT,BASUSQFT,GARHSQFT,GARUSQFT,ATTHSQFT,ATTUSQFT,RHMHSQFT,RHMUSQFT,TOTCSQFT,TOTUCSQFT,BASCSQFT,BASUCSQFT,GARCSQFT,GARUCSQFT,ATTCSQFT,ATTUCSQFT,RHMCSQFT,RHMUCSQFT,HBUSNESS,OTHWORK,ATHOME,HHSEX,HHAGE,EMPLOYHH,SPOUSE,SDESCENT,NHSLDMEM,WORKPAY,RETIREPY,CASHBEN,NCASHBEN,MONEYPY,AVGAGEHH,BTUEL,BTUNG,BTU,AGEHHMEM1,AGEHHMEMY
3356,3,5,1405,3105,9266,3,5,1,1,567,0,0,0,567,567,0,0,0,0,0,0,0,567,0,567,0,0,0,0,0,0,0,567,0,0,0,0,1,24,1,0,0,1,1,0,0,0,8,24,31616,6394.24974,38010.24974,24,44
3357,0,2,2071,2241,14737,2,5,4,0,1200,0,0,0,1200,600,600,0,0,0,0,0,0,600,600,800,1200,0,0,0,0,0,0,0,1200,0,0,1,1,61,1,1,0,3,1,0,0,0,8,43,50283,42015.86111,92298.86111,61,7
3358,3,1,1713,2558,12455,3,5,4,0,924,0,0,0,924,924,0,0,0,0,0,0,0,924,0,924,0,0,0,0,0,0,0,924,0,0,0,0,1,26,2,0,0,1,1,0,0,0,24,26,42498,35859.43877,78357.43877,26,3
3359,0,2,5862,1203,6664,3,5,2,1,988,0,0,250,738,738,250,0,0,0,250,0,0,738,0,148,988,0,0,0,250,0,0,0,738,0,0,1,1,25,1,1,1,5,1,0,0,1,7,13,22738,62049,84787,25,2
3360,0,2,7169,568,3622,3,1,1,1,1843,0,896,0,947,947,896,0,0,0,0,0,896,947,0,461,1843,0,0,0,0,0,896,0,947,0,0,1,1,73,1,0,0,1,0,1,0,1,4,73,12358,100475.377,112833.377,73,18
3361,0,5,7526,505,5896,1,2,2,1,1109,0,0,0,1109,1109,0,0,0,0,0,0,0,1109,0,222,1109,0,0,0,0,0,0,0,1109,0,1,1,1,47,1,0,0,3,0,0,1,1,3,22.66666667,20117,75199,95316,47,7
3362,0,2,6001,1117,10987,1,3,1,1,3748,1210,1210,0,1328,2840,908,908,303,0,0,605,605,1328,0,0,3748,0,1210,0,0,0,1210,0,1328,0,0,1,2,49,2,1,1,3,1,0,0,0,12,37.33333333,37488,162891,200379,49,19
3363,0,1,1605,2543,15719,3,9,4,0,1280,0,0,0,1280,1280,0,0,0,0,0,0,0,1280,0,1280,0,0,0,0,0,0,0,1280,0,0,0,0,1,28,2,1,1,3,1,0,0,1,11,21,53633,28316.8755,81949.8755,28,9
3364,3,2,1272,3188,38664,1,9,3,1,5051,0,1600,400,3051,3051,2000,0,0,0,400,0,1600,3051,0,4651,2000,0,0,0,400,0,1600,3051,0,0,0,1,2,31,2,0,0,5,1,0,0,0,10,32.2,131922,41263,173185,31,13
3365,2,5,2382,77,3083,2,4,2,1,617,0,0,0,617,0,617,0,0,0,0,0,0,0,617,0,617,0,0,0,0,0,0,0,617,0,0,0,1,48,2,1,0,3,1,0,0,0,20,37.33333333,10519,5191,15710,48,15
3366,0,2,4584,1417,10849,1,5,2,1,2736,0,912,0,1824,1824,912,0,0,0,0,0,912,1824,0,2736,912,0,0,0,0,0,912,1824,0,0,0,0,2,58,2,1,0,4,1,0,0,0,13,52.25,37019,93433,130452,58,23
3367,2,2,2599,8,3865,4,1,1,1,2456,0,0,250,2206,2206,250,0,0,0,250,0,0,2206,0,0,2456,0,0,0,250,0,0,0,2206,0,0,1,1,72,1,0,0,1,0,1,0,0,3,72,13187,53302,66489,72,51
3368,0,2,7369,586,11410,2,1,2,1,4337,984,0,400,2953,3937,400,984,0,0,400,0,0,2953,0,232,4337,0,984,0,400,0,0,0,2953,0,0,1,1,89,1,0,0,1,0,1,1,0,11,89,38931,131908.3069,170839.3069,89,29
3369,0,3,4940,1025,19733,1,5,3,0,2048,630,0,0,1418,2048,0,630,0,0,0,0,0,1418,0,2048,0,630,0,0,0,0,0,1418,0,0,0,0,1,30,2,1,0,2,1,0,0,0,24,30,67329,68778.09463,136107.0946,30,30
3370,1,2,5607,1033,11049,3,7,3,0,2016,1008,0,250,758,1514,502,756,252,0,250,0,0,758,0,1766,250,1008,0,0,250,0,0,758,0,0,0,1,1,45,2,1,0,4,1,0,0,0,17,24.75,37699,82549.93209,120248.9321,45,6
3371,0,2,6775,210,21038,2,5,4,1,3008,0,1504,0,1504,1504,1504,0,0,0,0,0,1504,1504,0,0,3008,0,0,0,0,0,1504,0,1504,0,0,1,1,35,1,1,0,4,1,0,0,0,10,24.25,71782,92907.51843,164689.5184,35,11
3372,0,1,2997,2237,20041,2,7,4,0,1092,0,0,0,1092,1092,0,0,0,0,0,0,0,1092,0,1092,0,0,0,0,0,0,0,1092,0,0,0,0,2,55,2,0,0,1,1,0,0,0,6,55,68380,35262.01139,103642.0114,55,42
3373,0,5,5285,1533,5183,1,4,1,1,534,0,0,0,534,534,0,0,0,0,0,0,0,534,0,133,534,0,0,0,0,0,0,0,534,0,0,1,1,26,1,0,0,2,1,0,0,1,4,14,17684,19127,36811,26,2
3374,4,2,491,2931,13827,7,4,2,0,3128,0,1564,250,1314,1314,1814,0,0,0,250,0,1564,1314,0,2878,1814,0,0,0,250,0,1564,1314,0,0,0,1,1,70,1,1,0,2,0,1,0,0,22,72.5,47178,41102.7845,88280.7845,70,75
3375,0,2,4648,1367,14986,3,6,3,1,7072,1768,1768,400,3136,4904,2168,1768,0,0,400,0,1768,3136,0,6672,2168,1768,0,0,400,0,1768,3136,0,0,0,0,2,45,2,1,0,5,1,0,0,0,21,28,51132,61740,112872,45,13
3376,0,2,7544,719,15637,1,9,3,1,2367,984,0,400,984,1721,646,738,246,0,400,0,0,984,0,1967,646,738,246,0,400,0,0,984,0,0,0,1,2,64,1,1,0,2,1,1,0,0,24,64,53353,138503,191856,64,64
3377,0,5,5085,1289,8990,3,7,2,1,687,0,0,0,687,687,0,0,0,0,0,0,0,687,0,687,0,0,0,0,0,0,0,687,0,0,0,1,2,31,2,1,1,4,0,0,0,0,15,16.25,30674,57985,88659,31,1
3378,0,2,2786,1777,8478,2,6,1,1,897,0,0,0,897,897,0,0,0,0,0,0,0,897,0,897,0,0,0,0,0,0,0,897,0,0,0,0,1,33,0,0,0,3,1,0,0,1,4,21.33333333,28927,40173,69100,33,14
3379,0,2,6009,888,15775,1,9,4,0,1500,0,0,250,1250,1250,250,0,0,0,250,0,0,1250,0,0,1500,0,0,0,250,0,0,0,1250,0,0,0,2,37,2,0,0,4,1,0,0,0,8,16,53824,74414.83818,128238.8382,37,7
3380,0,3,4777,1364,12485,2,7,1,1,2714,0,0,250,2464,2464,250,0,0,0,250,0,0,2464,0,2464,250,0,0,0,250,0,0,2464,0,0,0,0,1,51,2,1,0,3,1,0,0,0,19,37,42599,36244,78843,51,22
3381,0,4,7893,602,7209,3,5,1,1,660,0,0,0,660,660,0,0,0,0,0,0,0,660,0,660,0,0,0,0,0,0,0,660,0,0,0,0,1,47,0,0,0,2,1,1,0,1,5,28.5,24597,49804,74401,47,10
3382,2,2,1010,1125,4293,4,3,1,1,2351,0,0,250,2101,700,1651,0,0,0,250,0,0,700,1401,2101,250,0,0,0,250,0,0,2101,0,0,0,0,1,44,2,1,1,5,1,0,0,0,10,31.8,14648,42806,57454,44,13
3383,0,2,4491,1597,14701,3,1,2,0,2517,690,525,0,1302,1827,690,0,690,0,0,525,0,1302,0,2158,2517,0,690,0,0,0,525,0,1302,0,0,1,1,30,0,1,0,4,1,0,0,0,16,16.5,50160,111774.2867,161934.2867,30,2
3384,0,2,4537,1320,9486,3,5,4,0,480,0,0,0,480,480,0,0,0,0,0,0,0,480,0,120,480,0,0,0,0,0,0,0,480,0,0,0,1,51,1,1,0,3,1,1,1,0,7,47.66666667,32366,54905.21975,87271.21975,51,31
3385,0,3,4623,1209,4327,1,1,1,0,1634,495,0,0,1139,1634,0,495,0,0,0,0,0,1139,0,0,1634,0,495,0,0,0,0,0,1139,0,0,0,2,32,2,1,1,1,1,0,0,0,6,32,14764,57714.91211,72478.91211,32,34
3386,0,2,6993,855,18661,3,8,4,0,2184,1092,0,0,1092,2184,0,1092,0,0,0,0,0,1092,0,2184,0,1092,0,0,0,0,0,1092,0,1,0,1,1,35,2,1,0,3,1,0,0,0,12,41.33333333,63671,79636.0972,143307.0972,35,52
3387,0,3,4166,1786,25160,1,5,1,1,1730,527,0,0,1203,1031,699,0,527,0,0,0,0,1031,172,645,1281,0,527,0,0,0,0,448,754,0,0,0,1,43,2,0,0,3,1,0,0,0,6,23,85846,53058,138904,43,8
3388,0,3,7316,731,7114,1,5,1,1,1820,525,0,400,895,1420,400,525,0,0,400,0,0,895,0,1420,400,525,0,0,400,0,0,895,0,0,0,1,2,82,1,1,0,2,1,1,0,0,17,78.5,24273,121422,145695,82,75
3389,0,4,5970,1189,19164,3,4,1,1,773,0,0,0,773,773,0,0,0,0,0,0,0,773,0,773,0,0,0,0,0,0,0,773,0,0,0,1,2,51,1,0,0,1,0,0,0,1,5,51,65388,64091.36069,129479.3607,51,37
3390,3,2,1008,3798,30228,1,7,3,1,3950,0,0,0,3950,3950,0,0,0,0,0,0,0,3950,0,3950,0,0,0,0,0,0,0,3950,0,0,0,0,1,39,2,1,0,5,1,0,0,0,23,23,103138,83555,186693,39,3
3391,0,2,4943,1546,6980,3,4,2,1,975,0,0,0,975,975,0,0,0,0,0,0,0,975,0,325,975,0,0,0,0,0,0,0,975,0,0,0,1,26,2,1,0,4,1,0,0,0,9,13.75,23816,141590,165406,26,1
3392,0,5,2914,2518,19904,1,5,1,1,1448,0,0,0,1448,1448,0,0,0,0,0,0,0,1448,0,1448,0,0,0,0,0,0,0,1448,0,0,0,0,1,34,2,1,0,4,0,0,0,0,17,21,67912,48294.201,116206.201,34,6
3393,0,5,5197,1656,8131,7,3,1,1,1440,0,0,0,1440,1440,0,0,0,0,0,0,0,1440,0,0,1440,0,0,0,0,0,0,0,1440,0,0,1,1,43,1,0,0,3,0,0,1,0,3,46.33333333,27743,52528,80271,43,43
3394,0,4,6399,772,1396,2,9,2,1,401,0,0,0,401,401,0,0,0,0,0,0,0,401,0,0,401,0,0,0,0,0,0,0,401,0,0,1,1,80,1,0,0,1,0,1,0,0,6,80,4763,55463,60226,80,11
3395,0,5,6785,712,1144,3,1,1,1,434,0,0,0,434,434,0,0,0,0,0,0,0,434,0,434,434,0,0,0,0,0,0,0,434,0,0,0,2,50,2,0,0,1,1,0,0,0,6,50,3903,5318,9221,50,1
3396,0,2,3672,1665,15935,1,4,1,1,2976,1152,0,250,1574,2726,250,1152,0,0,250,0,0,1574,0,2726,250,1152,0,0,250,0,0,1574,0,0,0,1,2,45,2,1,0,3,1,0,0,0,15,32.33333333,54370,79542,133912,45,15
3397,2,5,2543,41,2516,1,1,1,1,239,0,0,0,239,239,0,0,0,0,0,0,0,239,0,0,239,0,0,0,0,0,0,0,239,0,0,1,2,80,1,0,0,1,0,0,1,1,2,80,8585,18414,26999,80,6
3398,0,2,3129,2109,21961,1,7,4,0,3078,0,1539,0,1539,0,3078,0,0,0,0,0,1539,0,1539,2565,3078,0,0,0,0,0,1539,0,1539,0,0,0,2,41,0,1,0,4,0,0,0,0,7,26.25,74931,44988.38121,119919.3812,41,10
3399,0,2,3101,1895,24848,3,12,2,1,5090,0,1650,400,3040,3040,2050,0,0,0,400,0,1650,3040,0,552,4732,0,0,0,400,0,1650,358,2682,0,0,1,1,48,2,0,0,3,1,1,0,0,18,43.33333333,84781,72575.50252,157356.5025,48,16
3400,0,2,4051,697,8886,2,9,4,1,2880,0,0,0,2880,2880,0,0,0,0,0,0,0,2880,0,0,2880,0,0,0,0,0,0,0,2880,1,0,1,1,65,1,1,0,2,1,1,0,0,13,67,30319,0,30319,65,69
3401,0,2,2688,1933,17499,3,13,1,1,2100,0,0,400,1700,1700,400,0,0,0,400,0,0,1700,0,1700,400,0,0,0,400,0,0,1700,0,0,0,1,1,31,2,1,0,6,1,0,0,0,7,22.5,59707,47464.01593,107171.0159,31,4
3402,0,2,5449,1067,9182,3,2,3,1,3320,0,1660,250,1410,1410,1910,0,0,0,250,0,1660,1410,0,3070,1910,0,0,0,250,0,1660,1410,0,0,0,0,2,53,1,1,0,2,1,0,0,0,19,53,31329,105575,136904,53,53
3403,0,2,3537,2274,14266,2,2,2,1,2294,0,0,0,2294,2294,0,0,0,0,0,0,0,2294,0,765,2294,0,0,0,0,0,0,0,2294,0,0,0,1,30,2,1,0,5,1,0,0,0,8,17.4,48676,2953,51629,30,5
3404,0,2,5454,1095,9050,4,13,2,1,4561,2240,0,400,1921,1921,2640,0,2240,0,400,0,0,1921,0,489,4335,0,2240,0,400,0,0,226,1695,0,0,1,1,35,0,1,0,5,1,0,0,0,16,17.8,30879,77690,108569,35,3
3405,0,2,5384,720,12672,3,5,1,1,2726,840,0,0,1886,1886,840,0,840,0,0,0,0,1886,0,2726,840,0,840,0,0,0,0,1886,0,0,0,1,1,28,2,1,0,4,1,0,0,0,16,14.75,43237,89626,132863,28,2
3406,0,5,2785,2423,29013,1,6,1,1,811,0,0,0,811,811,0,0,0,0,0,0,0,811,0,811,0,0,0,0,0,0,0,811,0,0,0,0,2,20,2,0,1,6,1,0,0,0,17,24.66666667,98992,15407,114399,20,22
3407,0,4,7776,606,7803,2,1,1,0,1260,252,0,0,1008,1008,252,0,252,0,0,0,0,1008,0,630,1260,0,252,0,0,0,0,0,1008,0,0,0,2,30,2,1,1,2,1,0,0,0,24,30,26624,97419.65291,124043.6529,30,30
3408,0,3,7094,353,5164,3,3,1,1,3024,1512,0,400,1112,794,2230,0,1512,0,400,0,0,794,318,789,2689,0,1512,0,400,0,0,335,777,0,0,0,1,25,2,1,0,2,1,0,0,0,19,25,17620,45055,62675,25,25
3409,0,4,1210,4160,11333,4,5,1,1,636,0,0,0,636,636,0,0,0,0,0,0,0,636,0,636,0,0,0,0,0,0,0,636,0,1,0,0,1,28,2,0,0,2,1,0,0,0,12,21,38668,22638,61306,28,14
3410,3,2,1799,3420,8967,1,6,3,1,7308,0,3654,400,3254,3254,4054,0,0,0,400,0,3654,3254,0,6908,4054,0,0,0,400,0,3654,3254,0,0,0,1,1,66,1,0,0,1,0,1,0,0,14,66,30595,56698,87293,66,9
3411,3,2,1021,3205,9523,5,6,2,1,990,0,0,0,990,990,0,0,0,0,0,0,0,990,0,330,660,0,0,0,0,0,0,330,660,0,0,1,2,23,2,1,1,3,1,0,0,0,5,19.33333333,32492,18791,51283,23,5
3412,0,5,4537,1628,2979,3,5,1,1,936,0,0,0,936,936,0,0,0,0,0,0,0,936,0,312,936,0,0,0,0,0,0,0,936,0,0,1,2,73,1,0,0,1,0,1,0,1,4,73,10164,36735,46899,73,55
3413,0,3,4346,1306,9411,3,8,2,0,2224,0,0,250,1974,1974,250,0,0,0,250,0,0,1974,0,0,2224,0,0,0,250,0,0,0,1974,0,0,0,2,26,2,0,0,1,1,0,0,0,13,26,32110,53369.45843,85479.45843,26,21
3414,0,1,673,4142,4708,3,5,1,0,500,0,0,0,500,0,500,0,0,0,0,0,0,0,500,250,500,0,0,0,0,0,0,0,500,0,0,0,1,53,0,1,1,5,1,0,0,0,7,27,16062,39108.67295,55170.67295,53,9
3415,1,5,4788,1434,2117,1,7,1,1,1181,0,0,0,1181,1181,0,0,0,0,0,0,0,1181,0,1181,1181,0,0,0,0,0,0,0,1181,0,0,0,2,54,2,1,1,4,1,0,0,0,24,36.75,7224,11061,18285,54,20
3416,0,5,4962,1190,10499,1,5,3,1,994,0,0,0,994,994,0,0,0,0,0,0,0,994,0,994,0,0,0,0,0,0,0,994,0,0,0,1,1,33,2,1,0,3,1,0,0,0,15,22,35823,53472.54341,89295.54341,33,2
3417,0,2,3002,2214,26688,1,7,3,1,4190,0,968,400,2822,2822,1368,0,0,0,400,0,968,2822,0,3790,1368,0,0,0,400,0,968,2822,0,0,0,1,2,37,2,1,0,6,1,0,0,0,9,18,91059,46820,137879,37,4
3418,0,2,3660,1568,5644,1,5,1,1,1400,0,0,250,1150,1150,250,0,0,0,250,0,0,1150,0,0,1400,0,0,0,250,0,0,0,1150,0,0,0,2,49,2,0,1,3,1,0,0,0,11,26.33333333,19257,35398,54655,49,11
3419,3,2,2673,2215,8892,2,3,2,1,1200,0,0,0,1200,1200,0,0,0,0,0,0,0,1200,0,480,1200,0,0,0,0,0,0,0,1200,0,0,0,2,79,1,1,1,3,0,1,0,0,9,63.66666667,30340,46614,76954,79,21
3420,2,5,1211,1895,1642,4,5,1,1,716,0,0,0,716,0,716,0,0,0,0,0,0,0,716,0,716,0,0,0,0,0,0,0,716,0,0,1,1,66,1,0,0,1,0,1,0,0,4,66,5603,13806,19409,66,50
3421,0,2,1319,3079,18499,1,13,4,1,812,0,0,0,812,812,0,0,0,0,0,0,0,812,0,812,0,0,0,0,0,0,0,812,0,0,0,1,1,36,1,0,0,2,0,0,1,0,18,26,63117,24187.70844,87304.70844,36,16
3422,0,2,4450,2072,7321,3,3,2,1,1312,0,0,400,912,912,400,0,0,0,400,0,0,912,0,912,400,0,0,0,400,0,0,912,0,0,0,0,2,37,2,1,0,4,1,0,0,0,13,18.25,24979,64313,89292,37,1
3423,0,5,4889,1522,6498,1,5,2,1,650,0,0,0,650,650,0,0,0,0,0,0,0,650,0,217,650,0,0,0,0,0,0,0,650,0,0,0,1,71,2,0,0,1,1,0,0,0,5,71,22172,13806,35978,71,2
3424,0,2,6257,25,6065,2,11,2,1,2739,0,0,400,2339,2339,400,0,0,0,400,0,0,2339,0,0,2739,0,0,0,400,0,0,0,2339,1,0,1,1,26,2,1,0,4,1,0,0,0,10,16,20694,99917,120611,26,3
3425,0,5,5782,1336,2595,1,3,1,1,513,0,0,0,513,513,0,0,0,0,0,0,0,513,0,128,513,0,0,0,0,0,0,0,513,0,0,0,1,39,2,0,0,1,1,0,0,0,7,39,8854,13892,22746,39,39
3426,1,4,4653,1641,6436,1,1,1,1,776,0,0,0,776,776,0,0,0,0,0,0,0,776,0,388,776,0,0,0,0,0,0,0,776,0,0,0,1,42,2,0,1,2,1,0,0,1,5,28.5,21960,4538,26498,42,15
3427,2,2,1062,737,12795,4,11,1,1,4068,0,1554,250,2264,1698,2370,0,0,0,250,0,1554,1698,566,1685,3069,0,0,0,250,0,1554,999,1265,0,0,1,1,41,1,1,0,5,1,0,0,0,12,19.8,43657,78493,122150,41,3
3428,0,2,1645,2550,10528,1,5,1,1,1836,0,0,0,1836,1836,0,0,0,0,0,0,0,1836,0,1836,0,0,0,0,0,0,0,1836,0,0,0,0,1,68,1,0,0,1,0,1,0,0,5,68,35922,56389,92311,68,13
3429,0,2,5388,715,18573,9,7,3,0,2418,0,0,400,2018,2018,400,0,0,0,400,0,0,2018,0,2018,400,0,0,0,400,0,0,2018,0,0,0,1,2,81,1,1,0,2,0,1,0,0,5,77.5,63371,58083.24781,121454.2478,81,74
3430,0,2,6678,717,3073,3,1,2,1,1953,651,0,0,1302,1302,651,0,651,0,0,0,0,1302,0,0,1953,0,651,0,0,0,0,0,1302,0,0,0,1,61,1,1,0,2,1,0,0,0,12,61.5,10484,99134.35974,109618.3597,61,62
3431,4,1,509,2812,11044,2,7,4,0,1056,0,0,0,1056,1056,0,0,0,0,0,0,0,1056,0,1056,0,0,0,0,0,0,0,1056,0,0,0,1,2,26,2,1,1,4,1,0,0,0,3,13.75,37681,11634.59301,49315.59301,26,1
3432,3,2,1324,2671,29097,1,10,1,1,5400,0,1800,400,3200,3200,2200,0,0,0,400,0,1800,3200,0,5000,2200,0,0,0,400,0,1800,3200,0,0,0,0,2,43,2,1,0,2,1,0,0,0,24,41.5,99279,79645,178924,43,40
3433,2,2,1673,1110,3932,4,3,1,1,1512,0,0,400,1112,667,845,0,0,0,400,0,0,667,445,667,1512,0,0,0,400,0,0,0,1112,0,0,1,1,79,1,0,0,1,0,1,0,0,5,79,13416,57315,70731,79,3
3434,1,4,5109,1163,3214,1,1,1,1,625,0,0,0,625,625,0,0,0,0,0,0,0,625,0,0,625,0,0,0,0,0,0,0,625,0,0,0,1,38,1,0,0,4,1,0,0,0,7,18.25,10966,96932,107898,38,5
3435,0,5,4180,1632,15003,1,7,1,0,576,0,0,0,576,576,0,0,0,0,0,0,0,576,0,576,0,0,0,0,0,0,0,576,0,1,0,0,2,68,0,0,0,1,1,1,0,0,18,68,51190,43663.94618,94853.94618,68,25
3436,0,2,3312,1905,9214,2,3,2,1,660,0,0,0,660,0,660,0,0,0,0,0,0,0,660,165,660,0,0,0,0,0,0,0,660,0,0,1,2,25,0,1,1,2,1,0,0,0,5,24.5,31437,36758.20448,68195.20448,25,24
3437,0,2,5148,1124,20967,1,1,1,0,2769,520,651,0,1598,1369,1399,0,520,0,0,0,651,1369,228,1582,2769,0,520,0,0,0,651,0,1598,0,0,1,2,30,2,1,0,4,1,0,0,0,15,16.25,71539,98674.16778,170213.1678,30,1
3438,2,5,1288,890,5162,4,9,1,1,544,0,0,0,544,544,0,0,0,0,0,0,0,544,0,0,544,0,0,0,0,0,0,0,544,0,0,0,1,30,1,0,1,1,0,0,0,0,1,30,17613,9327,26940,30,1
3439,0,2,8054,614,8404,3,6,4,0,1056,0,0,0,1056,1056,0,0,0,0,0,0,0,1056,0,211,1056,0,0,0,0,0,0,0,1056,0,0,0,2,58,2,0,0,1,1,0,0,0,17,58,28674,88691.84328,117365.8433,58,31
3440,0,2,1585,2884,9151,3,2,1,1,2109,0,0,0,2109,1205,904,0,0,0,0,0,0,1205,904,603,2109,0,0,0,0,0,0,0,2109,0,0,1,2,76,1,0,0,1,1,1,0,0,5,76,31224,39514,70738,76,52
3441,0,2,5458,1093,9735,1,3,1,1,2884,1258,0,0,1626,2570,315,944,315,0,0,0,0,1626,0,2884,315,944,315,0,0,0,0,1626,0,0,0,0,2,80,1,1,0,4,0,1,0,0,16,55.75,33216,90964,124180,80,23
3442,0,2,4234,1540,21302,2,1,4,0,5400,1800,0,0,3600,3600,1800,0,1800,0,0,0,0,3600,0,2025,5400,0,1800,0,0,0,0,0,3600,0,0,0,1,40,2,0,0,4,1,0,0,0,8,20.5,72682,108437.9244,181119.9244,40,4
3443,0,5,5935,969,5184,2,9,1,1,1238,0,0,0,1238,1238,0,0,0,0,0,0,0,1238,0,425,812,0,0,0,0,0,0,425,812,0,0,0,1,47,0,1,0,2,1,1,0,0,8,55.5,17688,42086,59774,47,64
3444,0,2,5615,1022,16419,1,5,4,1,1400,0,0,250,1150,1400,0,0,0,250,0,0,0,1150,0,1150,250,0,0,0,250,0,0,1150,0,0,0,0,1,53,2,1,0,2,1,0,0,0,14,51.5,56023,73485.55507,129508.5551,53,50
3445,0,2,5115,740,14138,1,3,1,1,2400,1200,0,0,1200,1500,900,300,900,0,0,0,0,1200,0,0,2400,0,1200,0,0,0,0,0,1200,0,0,1,1,41,2,1,1,5,1,0,0,0,6,24.4,48239,71086,119325,41,5
3446,0,2,3867,1709,10375,3,9,3,1,2890,498,498,400,1494,1494,1396,0,498,0,400,0,498,1494,0,856,2376,0,498,0,400,0,498,514,980,0,0,0,1,42,2,1,0,2,1,0,0,0,17,42,35400,100739,136139,42,42
3447,0,2,4246,1452,17083,1,4,4,1,3924,1372,0,400,2152,2152,1772,0,1372,0,400,0,0,2152,0,3524,1772,0,1372,0,400,0,0,2152,0,0,0,1,2,73,1,1,0,2,0,1,0,0,11,69.5,58287,19242,77529,73,66
3448,0,2,7905,600,12479,3,3,1,1,997,480,0,0,517,997,0,480,0,0,0,0,0,517,0,997,0,480,0,0,0,0,0,517,0,0,0,0,1,40,2,1,0,5,1,0,0,0,11,22.8,42578,66062,108640,40,8
3449,0,4,7147,499,10098,3,1,1,1,1308,361,0,0,947,947,361,0,361,0,0,0,0,947,0,163,1308,0,361,0,0,0,0,0,947,0,0,0,1,48,2,1,0,4,1,0,0,0,18,34.25,34454,102897.6885,137351.6885,48,17
3450,0,3,7521,263,6878,2,7,2,1,4076,1600,0,400,2076,3676,400,1600,0,0,400,0,0,2076,0,0,4076,0,1600,0,400,0,0,0,2076,0,0,0,2,53,2,1,0,2,1,0,0,0,17,50.5,23468,79850,103318,53,48
3451,0,1,10537,0,5609,3,10,1,1,1260,0,0,0,1260,1260,0,0,0,0,0,0,0,1260,0,0,1260,0,0,0,0,0,0,0,1260,0,0,1,1,25,1,1,1,6,1,0,0,0,6,20.66666667,19138,120507.9561,139645.9561,25,1
3452,3,5,4042,1269,6084,1,6,1,1,846,0,0,0,846,846,0,0,0,0,0,0,0,846,0,846,0,0,0,0,0,0,0,846,0,0,0,1,1,28,2,0,1,4,1,0,0,0,10,32,20757,15525,36282,28,10
3453,0,2,6338,955,7858,3,3,1,0,2400,1200,0,250,950,1550,850,600,600,0,250,0,0,950,0,430,2400,0,1200,0,250,0,0,0,950,0,0,1,2,54,2,1,0,2,1,1,0,0,8,52.5,26811,90226.26793,117037.2679,54,51
3454,2,2,3105,1081,4997,4,2,2,1,760,0,0,0,760,760,0,0,0,0,0,0,0,760,0,152,760,0,0,0,0,0,0,0,760,0,0,0,2,51,2,1,0,3,1,0,0,0,14,51,17050,20992,38042,51,47
3455,0,1,1598,2553,1341,3,9,4,0,1216,0,0,0,1216,1216,0,0,0,0,0,0,0,1216,0,1216,0,0,0,0,0,0,0,1216,0,1,0,1,1,25,1,1,0,4,1,0,0,0,24,18.75,4575,45281.81772,49856.81772,25,10
3456,0,2,3797,1592,22379,3,11,4,0,1568,0,0,0,1568,1568,0,0,0,0,0,0,0,1568,0,1568,0,0,0,0,0,0,0,1568,0,0,0,1,1,42,1,0,0,4,0,1,0,0,9,17.5,76357,46901.48601,123258.486,42,4
3457,0,2,3162,1645,31114,3,8,3,0,4472,718,0,400,3354,3354,1118,0,718,0,400,0,0,3354,0,4072,939,180,539,0,400,0,0,3354,0,0,0,0,2,59,2,1,0,3,1,0,0,0,19,39.33333333,106161,59599.12105,165760.121,59,15
3458,0,2,3929,1783,18096,2,1,4,0,2800,0,1400,0,1400,1400,1400,0,0,0,0,0,1400,1400,0,560,2800,0,0,0,0,0,1400,0,1400,0,0,1,2,85,1,1,0,3,0,1,0,1,6,67.33333333,61742,81360.22477,143102.2248,85,42
3459,0,3,4856,1599,11664,3,7,2,1,1828,476,0,400,952,952,876,0,476,0,400,0,0,952,0,571,1828,0,476,0,400,0,0,0,952,0,0,1,1,25,0,0,0,3,1,0,0,0,13,17.33333333,39798,70172.43914,109970.4391,25,1
3460,0,2,9087,249,4627,2,3,1,0,1706,828,0,0,878,878,828,0,828,0,0,0,0,878,0,0,1706,0,828,0,0,0,0,0,878,0,0,0,1,48,2,0,0,1,1,0,0,0,6,48,15787,107161.6225,122948.6225,48,30
3461,2,4,2072,1789,12981,9,6,1,1,900,0,0,0,900,900,0,0,0,0,0,0,0,900,0,300,600,0,0,0,0,0,0,300,600,0,0,1,2,44,2,0,0,6,1,0,1,1,8,25.5,44291,33545,77836,44,3
3462,0,1,1339,2949,10004,3,9,1,0,840,0,0,0,840,840,0,0,0,0,0,0,0,840,0,630,840,0,0,0,0,0,0,0,840,0,0,1,1,49,1,1,0,3,1,1,0,0,9,42.66666667,34134,36484.35523,70618.35523,49,24
3463,0,2,1365,3179,8841,1,5,2,1,1692,0,0,0,1692,1692,0,0,0,0,0,0,0,1692,0,0,1692,0,0,0,0,0,0,0,1692,0,0,1,1,27,1,1,1,6,1,0,0,0,8,12.83333333,30166,45996,76162,27,2
